Outcome,Message,Identity,Delay,IPODescriptions IPOIdentifier,IPODescriptions Name,IPODescriptions Symbol,IPODescriptions Market,IPODescriptions MarketIdentificationCode,IPODescriptions Status,IPODescriptions FilingDate,IPODescriptions TradeDate,IPODescriptions EstimatedOfferDate,IPODescriptions OfferDate,IPODescriptions OfferLowPrice,IPODescriptions OfferHighPrice,IPODescriptions OfferSize,IPODescriptions OfferPrice,IPODescriptions OfferAmount,IPODescriptions Currency,IPODescriptions SmallMarketCap,IPODescriptions SpecialPurposeAcquisitionCompany
Success,,Request,48.2936147,13484,STORE Capital,STOR,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Priced,8/29/2014,11/18/2014,11/17/2014,11/17/2014,17,19,27500000,18.5,508750000,USD,False,False
Success,,Request,48.2936147,19398,Strongbridge Biopharma,SBBP,NASDAQ,XNAS,Priced,8/28/2015,10/16/2015,10/12/2015,10/15/2015,10,10,2500000,10,25000000,USD,False,False
Success,,Request,48.2936147,24833,Studio City International Holdings,MSC,"New York Stock Exchange, Inc.",XNYS,Priced,9/7/2018,10/18/2018,10/15/2018,10/17/2018,10.5,12.5,28750000,12.5,359375000,USD,False,False
Success,,Request,48.2936147,13706,Summit Materials,SUM,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Priced,12/18/2014,3/12/2015,3/9/2015,3/11/2015,17,19,22222222,18,399999996,USD,False,False
Success,,Request,48.2936147,11805,Summit Midstream Partners,SMLP,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Priced,8/21/2012,9/28/2012,9/24/2012,9/27/2012,19,21,12500000,20,250000000,USD,False,False
Success,,Request,48.2936147,13795,Summit Therapeutics,SMMT,NASDAQ,XNAS,Priced,1/30/2015,3/5/2015,3/2/2015,3/4/2015,9.9,9.9,3450000,9.9,34155000,USD,False,False
Success,,Request,48.2936147,11775,SunCoke Energy Partners LP,SXCP,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Priced,8/8/2012,1/18/2013,1/14/2013,1/17/2013,19,21,13500000,19,256500000,USD,False,False
Success,,Request,48.2936147,12694,Sundance Energy Australia,SNDE,NASDAQ,XNAS,Withdrawn,12/19/2013,,2/17/2014,,16.5,18.5,,,135625000,USD,False,False
Success,,Request,48.2936147,12489,SunEdison Semiconductor,SEMI,NASDAQ,XNAS,Priced,9/9/2013,5/22/2014,5/19/2014,5/21/2014,13,15,7200000,13,93600000,USD,False,False
Success,,Request,48.2936147,18169,SunGard,,UNKNOWN,Unknown,Active,6/4/2015,,,,,,,,,USD,,False
Success,,Request,48.2936147,12597,Sungy Mobile,GOMO,NASDAQ,XNAS,Priced,10/22/2013,11/22/2013,11/18/2013,11/21/2013,9.5,11.5,7000000,11.22,78540000,USD,False,False
Success,,Request,48.2936147,23271,Sunlands Online Education Group,STG,"New York Stock Exchange, Inc.",XNYS,Priced,2/23/2018,3/23/2018,3/19/2018,3/22/2018,11.5,13.5,13000000,11.5,149500000,USD,False,False
Success,,Request,48.2936147,18250,Sunrun,RUN,NASDAQ,XNAS,Priced,6/25/2015,8/5/2015,8/3/2015,8/4/2015,13,15,17900000,14,250600000,USD,False,False
Success,,Request,48.2936147,10984,Sunshine Silver Mines Corporation,SSMC,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Active,7/7/2011,,,,,,,,,USD,,False
Success,,Request,48.2936147,25075,Super League Gaming,SLGG,NASDAQ,XNAS,Priced,1/4/2019,2/26/2019,2/25/2019,2/25/2019,10,12,2272727,11,24999997,USD,False,False
Success,,Request,48.2936147,12469,SuperCom,SPCB,NASDAQ,XNAS,Active,8/26/2013,,,,,,,,,USD,,False
Success,,Request,48.2936147,13024,Superior Drilling Products,SDPI,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Priced,4/7/2014,5/23/2014,5/26/2014,5/22/2014,5,7,6750000,4,27000000,USD,False,False
Success,,Request,48.2936147,10418,Supernus Pharmaceuticals,SUPN,NASDAQ,XNAS,Priced,12/23/2010,5/1/2012,4/30/2012,4/30/2012,5,5,10000000,5,50000000,USD,False,False
Success,,Request,48.2936147,23344,Surface Oncology,SURF,NASDAQ,XNAS,Priced,3/23/2018,4/19/2018,4/16/2018,4/18/2018,13,15,7200000,15,108000000,USD,False,False
Success,,Request,48.2936147,19374,Surgery Partners,SGRY,NASDAQ,XNAS,Priced,8/17/2015,10/1/2015,9/28/2015,9/30/2015,23,26,14285000,19,271415000,USD,False,False
Success,,Request,48.2936147,12487,Surgical Care Affiliates,SCAI,NASDAQ,XNAS,Priced,9/5/2013,10/30/2013,10/28/2013,10/29/2013,21,24,9777778,24,234666672,USD,False,False
Success,,Request,48.2936147,19541,SurgiQuest,,UNKNOWN,Unknown,Acquired,11/10/2015,,,,,,,,,USD,,False
Success,,Request,48.2936147,23803,SurveyMonkey,SVMK,NASDAQ,XNAS,Priced,8/29/2018,9/26/2018,9/24/2018,9/25/2018,9,11,15000000,12,180000000,USD,False,False
Success,,Request,48.2936147,23803,SurveyMonkey,SVMK,NASDAQ,XNAS,Priced,8/29/2018,9/26/2018,9/24/2018,9/25/2018,9,11,15000000,12,180000000,USD,False,False
Success,,Request,48.2936147,11716,Susser Petroleum Partners LP,SUSP,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Priced,6/22/2012,9/20/2012,9/17/2012,9/19/2012,19,21,9500000,20.5,194750000,USD,False,False
Success,,Request,48.2936147,13563,Sutherland Asset Management,SLD,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Active,10/2/2014,,,,,,,,,USD,,False
Success,,Request,48.2936147,9021,Sutherland Asset Management,SLD,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Postponed,5/21/2009,,,,15,15,,,250000050,USD,False,
Success,,Request,48.2936147,23805,Sutro Biopharma,STRO,NASDAQ,XNAS,Priced,8/29/2018,9/27/2018,9/24/2018,9/26/2018,14,16,5667000,15,85005000,USD,False,False
Success,,Request,48.2936147,23805,Sutro Biopharma,STRO,NASDAQ,XNAS,Priced,8/29/2018,9/27/2018,9/24/2018,9/26/2018,14,16,5667000,15,85005000,USD,False,False
Success,,Request,48.2936147,22742,Switch,SWCH,"New York Stock Exchange, Inc.",XNYS,Priced,9/8/2017,10/6/2017,10/2/2017,10/5/2017,14,16,31250000,17,531250000,USD,False,False
Success,,Request,48.2936147,7489,Symphony Acquisition,SYM.U,OTC BULLETIN BOARD,XOTC,Active,6/13/2008,,,,8,8,,,49000000,USD,False,
Success,,Request,48.2936147,11254,Synacor,SYNC,NASDAQ,XNAS,Priced,11/18/2011,2/10/2012,2/6/2012,2/9/2012,5,6,6818170,5,34090850,USD,False,False
Success,,Request,48.2936147,19371,SynCardia Systems,TAHT,NASDAQ,XNAS,Active,8/17/2015,,10/12/2015,,10,12,,,27500000,USD,False,False
Success,,Request,48.2936147,12928,Synchrony Financial,SYF,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Priced,3/13/2014,7/31/2014,7/28/2014,7/30/2014,23,26,125000000,23,2875000000,USD,False,False
Success,,Request,48.2936147,19630,Syndax Pharmaceuticals,SNDX,NASDAQ,XNAS,Priced,1/4/2016,3/3/2016,2/29/2016,3/2/2016,14,16,4400000,12,52800000,USD,False,False
Success,,Request,48.2936147,12977,Syndax Pharmaceuticals,SNDX,NASDAQ,XNAS,Active,3/27/2014,,,,,,,,,USD,,False
Success,,Request,48.2936147,24988,Synthorx,THOR,NASDAQ,XNAS,Priced,11/13/2018,12/7/2018,12/3/2018,12/6/2018,10,12,11912727,11,131039997,USD,False,False
Success,,Request,48.2936147,19915,Syros Pharmaceuticals,SYRS,NASDAQ,XNAS,Priced,6/3/2016,6/30/2016,6/27/2016,6/29/2016,14,16,4000000,12.5,50000000,USD,False,False
Success,,Request,48.2936147,12559,Sysorex Global Holdings,SYRX,NASDAQ,XNAS,Priced,10/9/2013,4/10/2014,4/7/2014,4/9/2014,5,6,3333333,6,19999998,USD,False,False
Success,,Request,48.2936147,13340,T2 Biosystems,TTOO,NASDAQ,XNAS,Priced,7/2/2014,8/7/2014,8/4/2014,8/6/2014,15,17,5200000,11,57200000,USD,False,False
Success,,Request,48.2936147,12185,Tableau Software,DATA,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Priced,4/2/2013,5/17/2013,5/13/2013,5/16/2013,28,30,8200000,31,254200000,USD,False,False
Success,,Request,48.2936147,19628,Tabula Rasa HealthCare,TRHC,NASDAQ,XNAS,Priced,1/4/2016,9/29/2016,9/26/2016,9/28/2016,13,15,4300000,12,51600000,USD,False,False
Success,,Request,48.2936147,19678,Tactile Systems Technology,TCMD,NASDAQ,XNAS,Priced,1/25/2016,7/28/2016,7/25/2016,7/27/2016,10,10,4000000,10,40000000,USD,False,False
Success,,Request,48.2936147,13053,Taggares Agriculture,TAG,NASDAQ,XNAS,Withdrawn,4/17/2014,,7/28/2014,,6,7,,,45500000,USD,False,False
Success,,Request,48.2936147,23254,Taiwan Liposome Company,TLC,NASDAQ,XNAS,Priced,2/16/2018,11/21/2018,11/19/2018,11/20/2018,5.8,5.8,3750000,5.8,21750000,USD,False,False
Success,,Request,48.2936147,23141,Tal Consolidated,TCL,NASDAQ,XNAS,Active,1/17/2018,,,,6,8,,,15001000,USD,True,False
Success,,Request,48.2936147,19958,Talend,TLND,NASDAQ,XNAS,Priced,6/28/2016,7/29/2016,7/25/2016,7/28/2016,15,17,5250000,18,94500000,USD,False,False
Success,,Request,48.2936147,13883,Tallgrass Energy GP LP,TEGP,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Priced,2/24/2015,5/7/2015,5/4/2015,5/6/2015,24,27,41500000,29,1203500000,USD,False,False
Success,,Request,48.2936147,12177,"Tallgrass Energy Partners, LP",TEP,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Priced,3/28/2013,5/14/2013,5/13/2013,5/13/2013,21,23,13050000,21.5,280575000,USD,False,False
Success,,Request,48.2936147,12744,Talmer Bancorp,TLMR,NASDAQ,XNAS,Priced,1/10/2014,2/12/2014,2/10/2014,2/11/2014,12.5,14.5,15555555,13,202222215,USD,False,False
Success,,Request,48.2936147,11969,Taminco Corporation,TAM,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Priced,12/3/2012,4/18/2013,4/15/2013,4/17/2013,18,20,15789474,15,236842110,USD,False,False
Success,,Request,48.2936147,12550,Tandem Diabetes Care,TNDM,NASDAQ,XNAS,Priced,10/7/2013,11/14/2013,11/11/2013,11/13/2013,13,15,8000000,15,120000000,USD,False,False
Success,,Request,48.2936147,13780,Tankships Investment Holdings,TNKS,NASDAQ,XNAS,Active,1/21/2015,,,,,,,,,USD,,False
Success,,Request,48.2936147,13518,Tantech Holdings,TANH,NASDAQ,XNAS,Priced,9/16/2014,3/24/2015,3/23/2015,3/23/2015,4,6,3200000,4,12800000,USD,False,False
Success,,Request,48.2936147,21431,Tapstone Energy,TE,"New York Stock Exchange, Inc.",XNYS,Active,4/13/2017,,,,,,,,,USD,,False
Success,,Request,48.2936147,12872,Tarena International,TEDU,NASDAQ,XNAS,Priced,2/27/2014,4/3/2014,3/31/2014,4/2/2014,8,10,15300000,9,137700000,USD,False,False
Success,,Request,48.2936147,11827,Taylor & Martin Group,TMG,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Withdrawn,8/30/2012,,11/5/2012,,8,10,,,171000000,USD,False,False
Success,,Request,48.2936147,11970,Taylor Morrison Home Corporation,TMHC,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Priced,12/5/2012,4/10/2013,4/8/2013,4/9/2013,20,22,28572000,22,628584000,USD,False,False
Success,,Request,48.2936147,13177,TCP International Holdings,TCPI,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Priced,5/21/2014,6/26/2014,6/23/2014,6/25/2014,13,15,7142858,11,78571438,USD,False,False
Success,,Request,48.2936147,25062,TCR2 Therapeutics,TCRR,NASDAQ,XNAS,Priced,12/28/2018,2/14/2019,2/11/2019,2/13/2019,14,16,5000000,15,75000000,USD,False,False
Success,,Request,48.2936147,22652,TDH Holdings,PETZ,NASDAQ,XNAS,Priced,8/11/2017,9/21/2017,,9/20/2017,4,4.5,1325000,4.25,5631250,USD,True,False
Success,,Request,48.2936147,12820,Tecogen,TGEN,NASDAQ,XNAS,Priced,2/7/2014,5/19/2014,5/12/2014,5/15/2014,4.75,5.75,2000000,4.75,9500000,USD,False,False
Success,,Request,48.2936147,12308,Tecogen,TGEN,NASDAQ,XNAS,Withdrawn,6/3/2013,,9/30/2013,,5.5,7.5,,,19500000,USD,False,False
Success,,Request,48.2936147,18156,Teladoc,TDOC,"New York Stock Exchange, Inc.",XNYS,Priced,5/29/2015,7/1/2015,6/29/2015,6/30/2015,15,17,8250000,19,156750000,USD,False,False
Success,,Request,48.2936147,23630,Tenable Holdings,TENB,NASDAQ,XNAS,Priced,6/29/2018,7/26/2018,7/23/2018,7/25/2018,20,22,10900000,23,250700000,USD,False,False
Success,,Request,48.2936147,24900,Tencent Music Entertainment Group,TME,"New York Stock Exchange, Inc.",XNYS,Priced,10/2/2018,12/12/2018,12/10/2018,12/11/2018,13,15,82000000,13,1066000000,USD,False,False
Success,,Request,48.2936147,23689,Tenzing Acquisition,TZACU,NASDAQ,XNAS,Priced,7/20/2018,8/21/2018,8/20/2018,8/20/2018,10,10,5500000,10,55000000,USD,False,True
Success,,Request,48.2936147,17077,TerraForm Global,GLBL,NASDAQ,XNAS,Priced,5/7/2015,7/31/2015,7/27/2015,7/31/2015,15,15,45000000,15,675000000,USD,False,False
Success,,Request,48.2936147,13206,TerraForm Power,TERP,NASDAQ,XNAS,Priced,5/29/2014,7/18/2014,7/14/2014,7/17/2014,23,25,20065000,25,501625000,USD,False,False
Success,,Request,48.2936147,13297,Terrapin 3 Acquisition,TRTLU,NASDAQ,XNAS,Priced,6/23/2014,7/17/2014,7/14/2014,7/16/2014,10,10,18500000,10,185000000,USD,False,True
Success,,Request,48.2936147,23263,Terrapin 4 Acquisition,TRTLU,NASDAQ,XNAS,Postponed,2/23/2018,,3/19/2018,,10,10,,,200000000,USD,False,True
Success,,Request,48.2936147,13641,Terryville Mineral & Royalty Partners LP,TRVL,NASDAQ,XNAS,Active,11/4/2014,,,,,,,,,USD,,False
Success,,Request,48.2936147,11465,Tesaro,TSRO,NASDAQ,XNAS,Priced,3/23/2012,6/28/2012,6/25/2012,6/27/2012,12,15,6000000,13.5,81000000,USD,False,False
Success,,Request,48.2936147,12588,TetraLogic Pharmaceuticals,TLOG,NASDAQ,XNAS,Priced,10/18/2013,12/12/2013,12/9/2013,12/11/2013,7,7,7150000,7,50050000,USD,False,False
Success,,Request,48.2936147,12090,Tetraphase Pharmaceuticals,TTPH,NASDAQ,XNAS,Priced,2/11/2013,3/20/2013,3/18/2013,3/19/2013,8,10,10714286,7,75000002,USD,False,False
Success,,Request,48.2936147,12192,Textura,TXTR,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Priced,4/5/2013,6/7/2013,6/3/2013,6/6/2013,13,15,5000000,15,75000000,USD,False,False
Success,,Request,48.2936147,22942,TFI TAB Food Investments (TFI TAB Gida),TFIG,NASDAQ,XNAS,Postponed,11/13/2017,,2/5/2018,,9,11,,,220000000,USD,False,False
Success,,Request,48.2936147,19928,TGLT SA,TGLT,"New York Stock Exchange, Inc.",XNYS,Active,6/14/2016,,,,,,,,,USD,,False
Success,,Request,48.2936147,21029,Thar Pharmaceuticals,THAR,NASDAQ,XNAS,Active,8/19/2016,,,,,,,,,USD,,False
Success,,Request,48.2936147,10024,The Aveon Group L.P.,AVO,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Withdrawn,8/10/2010,,,,14,16,,,235500000,USD,False,
Success,,Request,48.2936147,21008,The Bank of N.T. Butterfield & Son,NTB,"New York Stock Exchange, Inc.",XNYS,Priced,8/4/2016,9/16/2016,9/12/2016,9/15/2016,22,25,10638298,23.5,250000003,USD,False,False
Success,,Request,48.2936147,11118,The Carlyle Group,CG,NASDAQ,XNAS,Priced,9/6/2011,5/3/2012,4/30/2012,5/2/2012,23,25,30500000,22,671000000,USD,False,False
Success,,Request,48.2936147,12531,The Container Store Group,TCS,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Priced,9/30/2013,11/1/2013,10/28/2013,10/31/2013,17,18,12500000,18,225000000,USD,False,False
Success,,Request,48.2936147,18192,The Future Education Group,FEGI,NASDAQ,XNAS,Active,6/12/2015,,,,,,,,,USD,,False
Success,,Request,48.2936147,13602,The Habit Restaurants,HABT,NASDAQ,XNAS,Priced,10/16/2014,11/20/2014,11/17/2014,11/19/2014,14,16,5000000,18,90000000,USD,False,False
Success,,Request,48.2936147,13530,The Joint,JYNT,NASDAQ,XNAS,Priced,9/22/2014,11/11/2014,11/10/2014,11/10/2014,6,7,3000000,6.5,19500000,USD,False,False
Success,,Request,48.2936147,23421,The Lovesac Company,LOVE,NASDAQ,XNAS,Priced,4/20/2018,6/27/2018,6/25/2018,6/26/2018,13,15,3500000,16,56000000,USD,False,False
Success,,Request,48.2936147,11578,The Michaels Companies,MIK,NASDAQ,XNAS,Priced,3/30/2012,6/27/2014,6/23/2014,6/26/2014,17,19,27777778,17,472222226,USD,False,False
Success,,Request,48.2936147,12348,The New Home Company,NWHM,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Priced,6/14/2013,1/31/2014,1/27/2014,1/30/2014,15,17,7812500,11,85937500,USD,False,False
Success,,Request,48.2936147,24909,The Parking REIT,PARK,NASDAQ,XNAS,Active,10/9/2018,,,,,,,,,USD,,False
Success,,Request,48.2936147,12806,The Rubicon Project,RUBI,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Priced,2/4/2014,4/2/2014,3/31/2014,4/1/2014,15,17,6770995,15,101564925,USD,False,False
Success,,Request,48.2936147,21032,The Trade Desk,TTD,NASDAQ,XNAS,Priced,8/22/2016,9/21/2016,9/19/2016,9/20/2016,16,18,4666667,18,84000006,USD,False,False
Success,,Request,48.2936147,21156,Therapix BioSciences,TRPX,NASDAQ,XNAS,Priced,11/4/2016,3/23/2017,,3/22/2017,6,6,2000000,6,12000000,USD,True,False
Success,,Request,48.2936147,12409,Third Point Reinsurance,TPRE,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Priced,7/15/2013,8/15/2013,8/12/2013,8/14/2013,12.5,14.5,22053286,12.5,275666075,USD,False,False
Success,,Request,48.2936147,11367,Three Rivers Operating Company,TROC,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Withdrawn,1/27/2012,,,,,,,,,USD,,False
Success,,Request,48.2936147,23448,Thunder Bridge Acquisition,TBRGU,NASDAQ,XNAS,Priced,5/1/2018,6/19/2018,6/18/2018,6/18/2018,10,10,22500000,10,225000000,USD,False,True
Success,,Request,48.2936147,23257,Tiberius Acquisition,TIBRU,NASDAQ,XNAS,Priced,2/20/2018,3/16/2018,3/12/2018,3/15/2018,10,10,15000000,10,150000000,USD,False,True
Success,,Request,48.2936147,19610,TiGenix,TIG,NASDAQ,XNAS,Priced,12/22/2015,12/15/2016,12/12/2016,12/14/2016,15.5,15.5,2300000,15.5,35650000,USD,False,False
Success,,Request,48.2936147,10973,Tilly's,TLYS,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Priced,7/1/2011,5/4/2012,4/30/2012,5/3/2012,11.5,13.5,8000000,15.5,124000000,USD,False,False
Success,,Request,48.2936147,23595,Tilray,TLRY,NASDAQ,XNAS,Priced,6/20/2018,7/19/2018,7/16/2018,7/18/2018,14,16,9000000,17,153000000,USD,False,False
Success,,Request,48.2936147,21530,Tintri,TNTR,NASDAQ,XNAS,Priced,6/1/2017,6/30/2017,6/26/2017,6/29/2017,7,8,8572000,7,60004000,USD,False,False
Success,,Request,48.2936147,23698,Tiziana Life Sciences,TLSA,NASDAQ,XNAS,Priced,7/26/2018,11/20/2018,11/19/2018,11/19/2018,9.9,9.9,442910,9.9,4384809,USD,False,False
Success,,Request,48.2936147,23706,TKK Symphony Acquisition,TKKSU,NASDAQ,XNAS,Priced,7/30/2018,8/16/2018,8/13/2018,8/15/2018,10,10,22000000,10,220000000,USD,False,True
Success,,Request,48.2936147,13295,Tobira Therapeutics,TBRA,NASDAQ,XNAS,Active,6/23/2014,,,,,,,,,USD,,False
Success,,Request,48.2936147,21351,Tocagen,TOCA,NASDAQ,XNAS,Priced,3/9/2017,4/13/2017,4/10/2017,4/12/2017,10,12,8500000,10,85000000,USD,False,False
Success,,Request,48.2936147,13421,Tokai Pharmaceuticals,TKAI,NASDAQ,XNAS,Priced,8/11/2014,9/17/2014,9/15/2014,9/17/2014,13,15,6480000,15,97200000,USD,False,False
Success,,Request,48.2936147,21594,Torrid,CURV,"New York Stock Exchange, Inc.",XNYS,Active,7/10/2017,,,,,,,,,USD,,False
Success,,Request,48.2936147,25126,Tortoise Acquisition,SHLL.U,"New York Stock Exchange, Inc.",XNYS,Priced,2/6/2019,2/28/2019,2/25/2019,2/27/2019,10,10,22500000,10,225000000,USD,False,True
Success,,Request,48.2936147,23654,Tottenham Acquisition I,TOTAU,NASDAQ,XNAS,Priced,7/5/2018,8/2/2018,7/30/2018,8/1/2018,10,10,4000000,10,40000000,USD,False,True
Success,,Request,48.2936147,13305,Townsquare Media,TSQ,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Priced,6/24/2014,7/24/2014,7/21/2014,7/23/2014,14,16,8333333,11,91666663,USD,False,False
Success,,Request,48.2936147,9852,"Toys ""R"" Us, Inc.",TOYS,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Active,5/28/2010,,,,,,,,,USD,,
Success,,Request,48.2936147,21435,TPG Pace Energy Holdings,TPGEU,"New York Stock Exchange, Inc.",XNYS,Priced,4/17/2017,5/5/2017,5/1/2017,5/4/2017,10,10,60000000,10,600000000,USD,False,True
Success,,Request,48.2936147,21545,TPG Pace Holdings,TPGH.U,"New York Stock Exchange, Inc.",XNYS,Priced,6/7/2017,6/28/2017,6/26/2017,6/27/2017,10,10,40000000,10,400000000,USD,False,True
Success,,Request,48.2936147,21448,TPG RE Finance Trust,TRTX,"New York Stock Exchange, Inc.",XNYS,Priced,4/25/2017,7/20/2017,7/17/2017,7/19/2017,20,21,11000000,20,220000000,USD,False,False
Success,,Request,48.2936147,19941,TPI Composites,TPIC,NASDAQ,XNAS,Priced,6/17/2016,7/22/2016,7/18/2016,7/21/2016,11,12,6250000,11,68750000,USD,False,False
Success,,Request,48.2936147,13732,TRACON Pharmaceuticals,TCON,NASDAQ,XNAS,Priced,12/29/2014,1/30/2015,1/26/2015,1/29/2015,12,14,3600000,10,36000000,USD,False,False
Success,,Request,48.2936147,12237,Trade Street Residential,TSRE,NASDAQ,XNAS,Priced,1/9/2013,5/14/2013,5/13/2013,5/13/2013,11,13,6250000,10,62500000,USD,False,False
Success,,Request,48.2936147,25184,Tradeweb Markets,TW,NASDAQ,XNAS,Priced,3/7/2019,4/4/2019,4/1/2019,4/3/2019,24,26,40000000,27,1080000000,USD,False,False
Success,,Request,48.2936147,19500,TransFirst Holdings,TF,NASDAQ,XNAS,Active,10/16/2015,,,,,,,,,USD,,False
Success,,Request,48.2936147,23555,Translate Bio,TBIO,NASDAQ,XNAS,Priced,6/1/2018,6/28/2018,6/25/2018,6/27/2018,12,14,9350000,13,121550000,USD,False,False
Success,,Request,48.2936147,25232,TransMedics,TMDX,NASDAQ,XNAS,Active,4/5/2019,,,,,,,,,USD,,False
Success,,Request,48.2936147,13289,Transocean Partners LLC,RIGP,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Priced,6/23/2014,7/31/2014,7/28/2014,7/31/2014,19,21,17500000,22,385000000,USD,False,False
Success,,Request,48.2936147,12681,Transport America,TRAM,NASDAQ,XNAS,Acquired,12/17/2013,,,,,,,,,USD,,False
Success,,Request,48.2936147,14980,TransUnion,TRU,"New York Stock Exchange, Inc.",XNYS,Priced,3/31/2015,6/25/2015,6/22/2015,6/24/2015,21,23,29545455,22.5,664772737,USD,False,False
Success,,Request,48.2936147,13230,Travelport Worldwide,TVPT,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Priced,6/4/2014,9/25/2014,9/22/2014,9/24/2014,14,16,30000000,16,480000000,USD,False,False
Success,,Request,48.2936147,21593,Tremont Mortgage Trust,TRMT,NASDAQ,XNAS,Priced,7/7/2017,9/14/2017,9/11/2017,9/13/2017,20,20,2500000,20,50000000,USD,False,False
Success,,Request,48.2936147,12283,Tremor Video,TRMR,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Priced,5/23/2013,6/27/2013,6/24/2013,6/26/2013,11,13,7500000,10,75000000,USD,False,False
Success,,Request,48.2936147,12558,Trevena,TRVN,NASDAQ,XNAS,Priced,10/9/2013,1/31/2014,1/27/2014,1/30/2014,7,7,9250000,7,64750000,USD,False,False
Success,,Request,48.2936147,25233,Trevi Therapeutics,TRVI,NASDAQ,XNAS,Active,4/5/2019,,,,,,,,,USD,,False
Success,,Request,48.2936147,12007,TRI Pointe Homes,TPH,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Priced,12/21/2012,1/31/2013,1/28/2013,1/30/2013,14,16,13689000,17,232713000,USD,False,False
Success,,Request,48.2936147,23558,Tricida,TCDA,NASDAQ,XNAS,Priced,6/4/2018,6/28/2018,6/25/2018,6/27/2018,16,18,11700000,19,222300000,USD,False,False
Success,,Request,48.2936147,12501,Tri-County Financial,TCFC,NASDAQ,XNAS,Priced,9/12/2013,9/27/2013,,9/26/2013,19,19,1400000,18.75,26250000,USD,False,False
Success,,Request,48.2936147,23313,Trident Acquisitions,TDACU,NASDAQ,XNAS,Priced,3/14/2018,5/30/2018,5/28/2018,5/29/2018,10,10,17500000,10,175000000,USD,False,True
Success,,Request,48.2936147,25161,Trine Acquisition,TRNE.U,"New York Stock Exchange, Inc.",XNYS,Priced,2/25/2019,3/15/2019,3/11/2019,3/14/2019,10,10,26100000,10,261000000,USD,False,True
Success,,Request,48.2936147,12644,TriNet Group,TNET,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Priced,11/21/2013,3/27/2014,3/24/2014,3/26/2014,15,17,15000000,16,240000000,USD,False,False
Success,,Request,48.2936147,23409,Trinity Merger,TMCXU,NASDAQ,XNAS,Priced,4/11/2018,5/15/2018,5/14/2018,5/14/2018,10,10,30000000,10,300000000,USD,False,True
Success,,Request,48.2936147,12935,Trinseo,TSE,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Priced,3/14/2014,6/12/2014,6/9/2014,6/11/2014,17,19,10000000,19,190000000,USD,False,False
Success,,Request,48.2936147,12184,TriState Capital,TSC,NASDAQ,XNAS,Priced,4/2/2013,5/9/2013,5/6/2013,5/8/2013,10.5,12.5,5700000,11.5,65550000,USD,False,False
Success,,Request,48.2936147,13527,Triumph Bancorp,TBK,NASDAQ,XNAS,Priced,9/19/2014,11/7/2014,11/3/2014,11/6/2014,14,16,6700000,12,80400000,USD,False,False
Success,,Request,48.2936147,21170,trivago,TRVG,NASDAQ,XNAS,Priced,11/14/2016,12/16/2016,12/12/2016,12/15/2016,13,15,26110118,11,287211298,USD,False,False
Success,,Request,48.2936147,12915,TriVascular Technologies,TRIV,NASDAQ,XNAS,Priced,3/10/2014,4/16/2014,4/14/2014,4/15/2014,13,15,6500000,12,78000000,USD,False,False
